Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2016,11,15,0.2,0.2,0.2,0.2,27.2,31.9,24.1,4.7,30.2
Ang Mo Kio,2016,11,16,18.0,11.8,12.8,17.0,26.6,29.9,23.1,4.0,35.3
Ang Mo Kio,2016,11,17,21.4,16.4,19.6,21.0,27.2,33.4,25.2,4.0,29.9
Ang Mo Kio,2016,11,18,0.8,0.4,0.6,0.8,27.3,33.0,25.3,3.6,34.9
Ang Mo Kio,2016,11,19,18.2,10.4,12.4,12.4,27.3,31.5,23.9,3.6,20.5
Ang Mo Kio,2016,11,20,4.2,3.2,4.0,4.0,27.8,31.3,25.9,4.3,25.6
Ang Mo Kio,2016,11,21,0.0,0.0,0.0,0.0,28.2,31.8,25.4,6.1,24.8
Ang Mo Kio,2016,11,22,0.0,0.0,0.0,0.0,27.6,29.1,25.0,4.7,24.1
Ang Mo Kio,2016,11,23,0.2,0.2,0.2,0.2,27.9,31.1,24.2,6.1,34.9
Ang Mo Kio,2016,11,24,0.0,0.0,0.0,0.0,27.7,32.7,25.5,5.4,24.5
Ang Mo Kio,2016,11,25,38.6,27.6,34.4,37.4,27.4,33.2,24.3,4.7,28.8
Ang Mo Kio,2016,11,26,19.0,6.6,12.2,15.4,27.1,31.5,24.6,3.6,25.9
Ang Mo Kio,2016,11,27,1.2,1.0,1.2,1.2,27.0,29.6,24.0,5.8,29.2
Ang Mo Kio,2016,11,28,0.0,0.0,0.0,0.0,27.3,30.1,25.7,6.1,28.8
Ang Mo Kio,2016,11,29,0.4,0.2,0.2,0.2,26.3,28.0,25.2,5.8,31.3
Ang Mo Kio,2016,11,30,0.0,0.0,0.0,0.0,27.9,32.2,24.7,5.8,29.5
Ang Mo Kio,2016,12,1,8.6,1.4,2.2,3.4,25.5,27.5,24.6,5.4,23.8
Ang Mo Kio,2016,12,2,2.2,1.4,1.8,2.0,27.3,31.3,24.1,6.1,28.8
Ang Mo Kio,2016,12,3,4.4,4.0,4.4,4.4,27.6,30.5,24.6,3.6,18.7
Ang Mo Kio,2016,12,4,0.8,0.8,0.8,0.8,29.0,34.1,26.0,5.4,20.9
Ang Mo Kio,2016,12,5,9.0,7.4,8.4,9.0,29.1,34.7,26.0,5.4,25.6
Ang Mo Kio,2016,12,6,0.2,0.2,0.2,0.2,28.3,33.9,25.4,4.7,29.5
Ang Mo Kio,2016,12,7,0.2,0.2,0.2,0.2,28.3,33.8,26.2,5.4,23.8
Ang Mo Kio,2016,12,8,0.0,0.0,0.0,0.0,28.7,32.7,26.2,5.4,28.4
Ang Mo Kio,2016,12,9,11.8,6.4,7.4,7.4,26.8,31.1,24.8,4.0,38.9
Ang Mo Kio,2016,12,10,2.4,2.2,2.4,2.4,27.4,30.4,24.4,4.7,24.1
Ang Mo Kio,2016,12,11,1.0,0.6,0.6,0.6,26.1,29.5,23.8,6.1,32.4
Ang Mo Kio,2016,12,12,0.0,0.0,0.0,0.0,28.0,32.0,25.2,8.3,36.0
Ang Mo Kio,2016,12,13,0.6,0.6,0.6,0.6,28.1,32.7,25.1,5.4,29.5
Ang Mo Kio,2016,12,14,0.2,0.2,0.2,0.2,28.4,33.4,25.4,5.0,36.7
Ang Mo Kio,2016,12,15,0.0,0.0,0.0,0.0,28.8,32.5,26.2,5.4,28.1
Ang Mo Kio,2016,12,16,0.0,0.0,0.0,0.0,28.6,33.7,26.4,5.0,21.2
Ang Mo Kio,2016,12,17,10.6,5.8,10.0,10.4,26.8,31.1,24.6,5.4,24.1
Ang Mo Kio,2016,12,18,13.6,6.4,9.6,13.6,26.7,31.3,23.0,5.0,32.8
Ang Mo Kio,2016,12,19,1.2,0.8,1.0,1.0,28.0,32.4,25.2,7.2,30.6
Ang Mo Kio,2016,12,20,0.8,0.8,0.8,0.8,28.1,32.5,25.0,9.0,42.1
Ang Mo Kio,2016,12,21,0.6,0.6,0.6,0.6,28.2,33.1,25.9,6.5,30.2
Ang Mo Kio,2016,12,22,46.4,33.8,41.2,44.4,26.6,33.1,23.4,4.0,40.7
Ang Mo Kio,2016,12,23,18.0,6.8,10.2,16.4,26.7,31.9,23.8,4.7,24.8
Ang Mo Kio,2016,12,24,26.2,23.4,24.4,24.4,26.3,32.9,23.4,5.0,32.0
Ang Mo Kio,2016,12,25,17.2,9.2,11.2,15.2,26.7,33.2,24.0,5.4,27.4
Ang Mo Kio,2016,12,26,0.0,0.0,0.0,0.0,26.5,30.2,23.9,5.8,22.7
Ang Mo Kio,2016,12,27,1.2,0.8,1.0,1.0,25.9,29.6,24.4,6.5,32.0
Ang Mo Kio,2016,12,28,4.8,1.2,1.6,2.4,25.2,27.6,23.1,6.8,28.4
Ang Mo Kio,2016,12,29,0.0,0.0,0.0,0.0,27.3,31.0,25.1,6.1,29.9
Ang Mo Kio,2016,12,30,8.4,8.2,8.2,8.4,26.9,32.4,23.9,6.5,35.6
Ang Mo Kio,2016,12,31,0.0,0.0,0.0,0.0,26.6,29.3,24.4,4.7,25.6
Ang Mo Kio,2017,1,1,4.0,2.0,2.0,2.2,26.9,30.7,25.2,5.8,37.4
Ang Mo Kio,2017,1,2,25.0,12.2,19.0,24.4,26.1,30.4,24.0,3.6,22.7
Ang Mo Kio,2017,1,3,0.2,0.2,0.2,0.2,26.2,30.1,24.6,5.0,23.4
Ang Mo Kio,2017,1,4,1.6,1.4,1.4,1.4,26.9,30.6,23.8,5.0,25.6
Ang Mo Kio,2017,1,5,0.8,0.6,0.8,0.8,27.9,31.8,24.2,5.8,26.6
Ang Mo Kio,2017,1,6,0.0,0.0,0.0,0.0,28.7,33.5,25.7,5.4,26.6
Ang Mo Kio,2017,1,7,0.0,0.0,0.0,0.0,29.7,34.5,26.4,5.4,23.8
Ang Mo Kio,2017,1,8,0.0,0.0,0.0,0.0,29.8,34.5,26.7,5.8,31.0
Ang Mo Kio,2017,1,9,0.0,0.0,0.0,0.0,28.7,34.3,26.5,6.8,25.6
Ang Mo Kio,2017,1,10,24.4,18.2,23.4,24.4,27.7,33.2,24.5,6.5,36.4
Ang Mo Kio,2017,1,11,20.8,17.6,20.8,20.8,26.8,32.8,22.4,5.4,38.2
Ang Mo Kio,2017,1,12,0.0,0.0,0.0,0.0,28.3,32.1,25.0,5.0,24.8
Ang Mo Kio,2017,1,13,0.0,0.0,0.0,0.0,27.8,32.6,25.7,5.4,22.3
Ang Mo Kio,2017,1,14,0.0,0.0,0.0,0.0,28.2,31.4,25.4,4.3,21.2
Ang Mo Kio,2017,1,15,0.0,0.0,0.0,0.0,28.2,32.9,25.7,5.0,36.4
Ang Mo Kio,2017,1,16,0.0,0.0,0.0,0.0,28.1,33.0,25.4,5.0,22.0
Ang Mo Kio,2017,1,17,0.0,0.0,0.0,0.0,28.0,33.0,25.5,4.7,24.1
Ang Mo Kio,2017,1,18,27.4,12.8,24.0,27.2,26.4,32.6,22.8,5.0,33.5
Ang Mo Kio,2017,1,19,30.4,13.8,15.6,29.6,26.4,33.2,24.0,4.0,29.5
Ang Mo Kio,2017,1,20,5.4,4.6,5.0,5.0,26.4,29.8,23.3,4.7,29.2
Ang Mo Kio,2017,1,21,51.8,22.2,24.2,27.0,26.3,30.8,23.0,5.8,56.9
Ang Mo Kio,2017,1,22,13.2,10.6,12.6,12.6,26.3,29.5,24.0,7.6,40.0
Ang Mo Kio,2017,1,23,60.6,22.0,23.8,28.6,24.8,27.8,23.2,5.0,47.2
Ang Mo Kio,2017,1,24,14.0,1.6,2.6,4.2,23.8,24.3,23.4,5.4,24.8
Ang Mo Kio,2017,1,25,0.0,0.0,0.0,0.0,25.6,29.2,22.8,5.8,28.1
Ang Mo Kio,2017,1,26,0.8,0.6,0.6,0.8,26.9,31.2,23.7,6.5,31.0
Ang Mo Kio,2017,1,27,0.0,0.0,0.0,0.0,27.2,30.6,25.4,9.4,39.6
Ang Mo Kio,2017,1,28,2.6,2.0,2.4,2.6,25.8,29.6,24.1,6.5,43.2
Ang Mo Kio,2017,1,29,0.0,0.0,0.0,0.0,26.2,28.4,24.5,5.8,24.1
Ang Mo Kio,2017,1,30,12.8,5.2,7.6,8.2,25.5,28.5,24.0,5.4,25.2
Ang Mo Kio,2017,1,31,0.0,0.0,0.0,0.0,26.7,29.9,24.7,7.2,27.4
Ang Mo Kio,2017,2,1,0.0,0.0,0.0,0.0,26.9,31.1,24.5,5.8,25.6
Ang Mo Kio,2017,2,2,1.0,1.0,1.0,1.0,27.3,31.4,25.5,4.0,21.2
Ang Mo Kio,2017,2,3,9.0,7.6,8.4,8.8,27.3,33.3,24.2,5.8,31.0
Ang Mo Kio,2017,2,4,31.2,21.0,28.2,30.4,26.4,32.6,24.6,4.7,37.1
Ang Mo Kio,2017,2,5,0.0,0.0,0.0,0.0,27.2,33.0,24.7,5.4,29.5
Ang Mo Kio,2017,2,6,0.0,0.0,0.0,0.0,27.7,33.6,25.0,5.8,28.4
Ang Mo Kio,2017,2,7,19.0,15.2,15.4,15.8,26.1,30.9,23.7,4.7,23.4
Ang Mo Kio,2017,2,8,8.6,5.2,6.8,7.4,26.5,31.6,24.1,4.7,30.2
Ang Mo Kio,2017,2,9,0.0,0.0,0.0,0.0,27.4,31.3,25.1,5.4,24.1
Ang Mo Kio,2017,2,10,0.0,0.0,0.0,0.0,27.4,31.9,24.6,8.6,31.7
Ang Mo Kio,2017,2,11,1.2,1.2,1.2,1.2,26.9,30.5,24.7,10.1,45.4
Ang Mo Kio,2017,2,12,1.2,0.6,0.6,1.0,25.9,29.0,24.6,9.4,38.2
Ang Mo Kio,2017,2,13,1.0,0.6,0.6,0.6,26.3,29.3,24.2,9.7,52.9
Ang Mo Kio,2017,2,14,0.8,0.6,0.6,0.8,26.2,29.4,23.8,11.2,45.0
Ang Mo Kio,2017,2,15,8.0,1.8,2.2,3.4,25.1,28.8,22.6,8.6,37.8
Ang Mo Kio,2017,2,16,0.2,0.2,0.2,0.2,26.3,29.3,24.1,9.0,36.7
Ang Mo Kio,2017,2,17,0.0,0.0,0.0,0.0,26.9,31.0,24.3,8.6,35.3
Ang Mo Kio,2017,2,18,0.0,0.0,0.0,0.0,26.7,30.4,24.6,9.0,34.2
Ang Mo Kio,2017,2,19,0.0,0.0,0.0,0.0,27.4,31.3,25.0,8.6,36.0
Ang Mo Kio,2017,2,20,0.0,0.0,0.0,0.0,27.5,31.7,25.1,7.9,31.0
Ang Mo Kio,2017,2,21,3.6,2.6,2.6,2.8,27.0,31.3,24.8,5.8,27.4
Ang Mo Kio,2017,2,22,0.0,0.0,0.0,0.0,27.5,31.6,25.0,6.5,34.2
Ang Mo Kio,2017,2,23,41.4,22.2,25.8,41.4,26.6,31.7,23.8,5.0,28.1
Ang Mo Kio,2017,2,24,17.2,4.6,6.6,8.6,24.8,26.9,23.7,4.7,31.3
Ang Mo Kio,2017,2,25,0.8,0.4,0.8,0.8,26.5,32.1,23.9,5.0,26.6
Ang Mo Kio,2017,2,26,0.2,0.2,0.2,0.2,27.4,31.1,25.2,6.5,27.7
Ang Mo Kio,2017,2,27,1.6,1.6,1.6,1.6,27.2,30.2,24.9,8.3,40.0
Ang Mo Kio,2017,2,28,6.2,4.6,4.6,4.6,26.5,30.5,24.9,6.8,35.3
Ang Mo Kio,2017,3,1,38.0,15.4,21.0,27.0,25.0,27.7,23.2,6.1,25.6
Ang Mo Kio,2017,3,2,0.6,0.6,0.6,0.6,26.7,30.7,24.5,8.3,34.6
Ang Mo Kio,2017,3,3,39.4,21.2,29.6,30.8,25.9,28.5,23.1,6.8,33.5
Ang Mo Kio,2017,3,4,7.0,4.8,5.2,5.4,25.3,27.6,23.5,4.7,26.3
Ang Mo Kio,2017,3,5,8.6,6.6,6.6,8.6,26.8,31.2,24.3,6.1,33.5
Ang Mo Kio,2017,3,6,17.8,17.6,17.6,17.8,26.7,33.2,24.4,5.0,29.9
Ang Mo Kio,2017,3,7,36.4,20.2,32.8,36.4,26.8,31.6,24.4,5.0,25.2
Ang Mo Kio,2017,3,8,0.0,0.0,0.0,0.0,27.2,31.8,24.4,7.9,28.8
Ang Mo Kio,2017,3,9,0.0,0.0,0.0,0.0,27.1,31.9,24.2,8.3,32.4
Ang Mo Kio,2017,3,10,0.0,0.0,0.0,0.0,27.0,31.0,24.6,7.9,28.1
Ang Mo Kio,2017,3,11,0.2,0.2,0.2,0.2,27.3,32.0,24.6,6.1,25.9
Ang Mo Kio,2017,3,12,1.4,1.4,1.4,1.4,26.7,30.4,24.2,4.7,20.9
Ang Mo Kio,2017,3,13,0.4,0.4,0.4,0.4,28.0,33.2,25.3,5.0,24.8
Ang Mo Kio,2017,3,14,1.4,1.4,1.4,1.4,27.1,30.7,24.7,5.8,32.4
Ang Mo Kio,2017,3,15,0.0,0.0,0.0,0.0,29.3,35.1,25.6,5.4,23.8
Ang Mo Kio,2017,3,16,0.0,0.0,0.0,0.0,28.5,33.4,25.8,7.2,34.2
Ang Mo Kio,2017,3,17,33.0,31.0,33.0,33.0,27.0,32.8,24.2,4.0,28.4
Ang Mo Kio,2017,3,18,0.0,0.0,0.0,0.0,28.5,33.2,25.2,5.8,30.6
Ang Mo Kio,2017,3,19,2.6,2.0,2.6,2.6,28.2,33.6,25.4,4.3,21.2
Ang Mo Kio,2017,3,20,9.4,2.2,3.4,4.8,26.5,29.1,24.4,4.7,34.2
Ang Mo Kio,2017,3,21,13.4,12.4,13.4,13.4,27.9,35.2,25.2,5.0,36.4
Ang Mo Kio,2017,3,22,2.2,2.2,2.2,2.2,27.5,33.5,24.8,5.4,40.7
Ang Mo Kio,2017,3,23,0.0,0.0,0.0,0.0,28.7,34.0,25.5,6.5,25.9
Ang Mo Kio,2017,3,24,2.4,1.2,1.2,1.2,28.1,32.7,26.1,5.4,18.4
Ang Mo Kio,2017,3,25,1.0,1.0,1.0,1.0,27.6,32.8,24.5,5.0,30.2
Ang Mo Kio,2017,3,26,0.2,0.2,0.2,0.2,29.0,33.8,25.6,6.1,30.6
Ang Mo Kio,2017,3,27,0.0,0.0,0.0,0.0,28.8,32.6,26.4,6.5,30.6
Ang Mo Kio,2017,3,28,1.2,0.6,0.8,0.8,26.4,27.9,24.7,4.3,23.4
Ang Mo Kio,2017,3,29,12.0,7.6,10.2,10.4,26.8,31.2,25.3,3.6,23.8
Ang Mo Kio,2017,3,30,5.4,1.8,2.8,4.6,25.8,30.6,23.5,3.6,35.3
Ang Mo Kio,2017,3,31,14.6,11.8,14.0,14.6,27.0,32.4,24.5,3.6,36.4
Ang Mo Kio,2017,4,1,0.6,0.2,0.4,0.4,26.6,31.9,24.6,4.0,22.3
Ang Mo Kio,2017,4,2,0.2,0.2,0.2,0.2,27.9,32.7,25.1,5.8,28.8
Ang Mo Kio,2017,4,3,2.8,2.6,2.6,2.8,27.5,29.7,24.6,5.0,28.1
Ang Mo Kio,2017,4,4,3.8,3.2,3.4,3.6,28.6,33.0,24.6,6.1,39.2
Ang Mo Kio,2017,4,5,0.0,0.0,0.0,0.0,28.9,32.5,25.3,6.8,34.2
Ang Mo Kio,2017,4,6,0.2,0.2,0.2,0.2,28.7,33.8,25.9,5.4,32.4
Ang Mo Kio,2017,4,7,9.6,5.8,6.6,7.8,28.1,34.0,23.5,5.8,39.2
Ang Mo Kio,2017,4,8,3.6,1.8,2.2,2.4,26.9,29.4,24.5,4.3,33.8
Ang Mo Kio,2017,4,9,0.0,0.0,0.0,0.0,28.0,33.4,25.1,4.0,24.5
Ang Mo Kio,2017,4,10,0.0,0.0,0.0,0.0,27.9,31.2,25.7,4.3,26.3
Ang Mo Kio,2017,4,11,0.8,0.8,0.8,0.8,28.8,33.6,26.1,5.0,25.2
Ang Mo Kio,2017,4,12,12.4,10.2,10.6,10.6,28.1,31.2,23.4,5.0,28.4
Ang Mo Kio,2017,4,13,27.0,16.4,22.8,24.4,26.9,30.6,23.4,4.3,23.8
Ang Mo Kio,2017,4,14,44.0,31.0,41.0,44.0,26.8,31.3,23.9,4.3,34.6
Ang Mo Kio,2017,4,15,14.0,4.6,6.8,9.6,27.6,31.5,25.3,4.7,29.2
Ang Mo Kio,2017,4,16,0.8,0.8,0.8,0.8,28.1,33.0,25.1,4.0,26.6
Ang Mo Kio,2017,4,17,0.0,0.0,0.0,0.0,28.9,33.3,26.2,4.7,35.3
Ang Mo Kio,2017,4,18,18.4,7.8,13.2,17.4,27.1,33.2,24.2,4.3,34.6
Ang Mo Kio,2017,4,19,0.0,0.0,0.0,0.0,28.0,34.4,24.2,3.6,20.2
Ang Mo Kio,2017,4,20,93.2,49.0,71.0,71.8,27.1,32.1,24.1,3.6,41.0
Ang Mo Kio,2017,4,21,18.6,7.8,13.0,16.4,27.6,32.1,23.4,5.4,36.7
Ang Mo Kio,2017,4,22,2.4,2.2,2.4,2.4,28.1,30.4,25.3,4.7,23.8
Ang Mo Kio,2017,4,23,6.4,6.0,6.4,6.4,28.2,31.5,26.3,4.0,22.3
Ang Mo Kio,2017,4,24,2.0,1.2,1.2,1.4,27.4,32.1,24.4,4.0,22.7
Ang Mo Kio,2017,4,25,2.4,2.0,2.0,2.0,26.8,32.7,25.0,3.2,29.9
Ang Mo Kio,2017,4,26,2.2,1.6,2.2,2.2,27.3,30.7,25.0,4.7,33.1
Ang Mo Kio,2017,4,27,24.0,21.8,23.8,24.0,27.7,34.1,24.3,6.1,41.8
Ang Mo Kio,2017,4,28,15.6,13.2,14.4,14.6,27.7,32.5,23.8,5.0,27.0
Ang Mo Kio,2017,4,29,0.0,0.0,0.0,0.0,28.1,30.1,26.4,3.6,16.9
Ang Mo Kio,2017,4,30,0.0,0.0,0.0,0.0,28.9,34.8,25.9,5.4,27.7
Ang Mo Kio,2017,5,1,0.4,0.4,0.4,0.4,29.1,33.4,26.8,4.3,23.0
Ang Mo Kio,2017,5,2,8.2,6.0,6.2,8.0,28.0,30.6,25.1,4.7,25.9
Ang Mo Kio,2017,5,3,0.2,0.2,0.2,0.2,28.9,33.4,26.3,5.0,19.1
Ang Mo Kio,2017,5,4,14.8,10.4,12.0,14.6,28.7,32.4,25.0,4.7,25.9
Ang Mo Kio,2017,5,5,0.6,0.6,0.6,0.6,28.6,31.6,26.0,4.3,23.8
Ang Mo Kio,2017,5,6,0.0,0.0,0.0,0.0,28.5,33.0,26.5,4.3,32.8
Ang Mo Kio,2017,5,7,0.6,0.4,0.6,0.6,28.1,31.0,26.2,4.7,31.0
Ang Mo Kio,2017,5,8,0.0,0.0,0.0,0.0,28.8,32.4,26.2,5.8,22.0
Ang Mo Kio,2017,5,9,4.6,4.4,4.6,4.6,29.7,33.5,25.6,6.1,32.0
Ang Mo Kio,2017,5,10,2.4,1.4,2.2,2.2,27.3,29.4,25.8,4.0,27.0
Ang Mo Kio,2017,5,11,0.2,0.2,0.2,0.2,28.3,31.4,25.2,5.4,20.2
Ang Mo Kio,2017,5,12,4.4,3.4,4.2,4.4,28.3,31.1,25.1,5.4,32.8
Ang Mo Kio,2017,5,13,0.0,0.0,0.0,0.0,28.9,31.4,26.9,5.0,33.8
Ang Mo Kio,2017,5,14,0.0,0.0,0.0,0.0,29.3,32.5,27.6,6.8,27.4
Ang Mo Kio,2017,5,15,14.2,8.6,10.4,13.4,28.3,31.4,25.6,5.8,31.7
Ang Mo Kio,2017,5,16,0.2,0.2,0.2,0.2,28.9,32.7,27.1,5.4,27.4
Ang Mo Kio,2017,5,17,0.0,0.0,0.0,0.0,30.3,34.6,28.1,7.6,30.2
Ang Mo Kio,2017,5,18,2.8,1.8,1.8,1.8,29.3,32.7,25.4,7.6,37.8
Ang Mo Kio,2017,5,19,0.0,0.0,0.0,0.0,29.5,32.6,27.4,5.8,27.0
Ang Mo Kio,2017,5,20,0.0,0.0,0.0,0.0,30.1,33.7,28.4,5.4,25.9
Ang Mo Kio,2017,5,21,9.0,5.0,5.0,5.0,28.4,31.9,25.4,5.8,31.7
Ang Mo Kio,2017,5,22,32.6,24.4,31.8,32.6,28.3,32.2,22.6,5.8,34.9
Ang Mo Kio,2017,5,23,0.0,0.0,0.0,0.0,30.1,34.0,27.5,6.5,28.8
Ang Mo Kio,2017,5,24,32.4,18.6,23.2,24.8,26.4,29.5,23.4,5.8,35.6
Ang Mo Kio,2017,5,25,0.0,0.0,0.0,0.0,28.3,32.5,25.3,5.4,29.2
Ang Mo Kio,2017,5,26,16.2,7.0,10.2,10.6,27.2,31.9,24.2,6.1,46.4
Ang Mo Kio,2017,5,27,4.0,3.0,3.2,4.0,27.7,32.5,25.8,4.0,25.2
Ang Mo Kio,2017,5,28,0.0,0.0,0.0,0.0,29.2,32.8,26.5,5.4,22.0
Ang Mo Kio,2017,5,29,0.0,0.0,0.0,0.0,29.5,33.0,28.1,6.5,22.7
Ang Mo Kio,2017,5,30,32.2,15.2,20.2,28.4,26.6,30.1,23.2,4.7,35.6
Ang Mo Kio,2017,5,31,30.4,15.8,18.2,19.6,28.4,33.9,24.3,4.7,27.7
Ang Mo Kio,2017,6,1,8.0,2.2,3.6,6.0,27.9,32.1,24.7,5.0,25.6
Ang Mo Kio,2017,6,2,0.0,0.0,0.0,0.0,29.5,33.2,27.5,5.0,16.9
Ang Mo Kio,2017,6,3,0.0,0.0,0.0,0.0,30.1,34.2,27.8,6.5,30.2
Ang Mo Kio,2017,6,4,0.0,0.0,0.0,0.0,30.4,33.7,28.4,7.2,27.0
Ang Mo Kio,2017,6,5,0.0,0.0,0.0,0.0,30.3,33.3,28.4,6.8,23.4
Ang Mo Kio,2017,6,6,0.0,0.0,0.0,0.0,30.1,33.3,28.3,6.8,24.1
Ang Mo Kio,2017,6,7,0.2,0.2,0.2,0.2,29.9,34.0,27.7,6.8,24.8
Ang Mo Kio,2017,6,8,1.2,1.0,1.2,1.2,29.4,33.2,28.0,7.9,25.6
Ang Mo Kio,2017,6,9,0.0,0.0,0.0,0.0,29.9,33.6,27.7,7.6,27.0
Ang Mo Kio,2017,6,10,0.4,0.2,0.2,0.2,28.8,33.8,25.5,6.5,26.3
Ang Mo Kio,2017,6,11,0.0,0.0,0.0,0.0,28.4,32.3,25.4,5.8,25.6
Ang Mo Kio,2017,6,12,0.0,0.0,0.0,0.0,29.7,32.6,27.8,5.8,24.1
Ang Mo Kio,2017,6,13,0.0,0.0,0.0,0.0,29.4,33.6,26.6,6.8,34.6
Ang Mo Kio,2017,6,14,31.0,27.4,30.2,31.0,27.9,32.4,23.2,5.4,42.8
Ang Mo Kio,2017,6,15,0.0,0.0,0.0,0.0,29.2,34.1,26.9,4.7,23.4
Ang Mo Kio,2017,6,16,0.4,0.4,0.4,0.4,28.4,33.0,25.5,5.4,29.2
Ang Mo Kio,2017,6,17,0.0,0.0,0.0,0.0,29.5,34.4,26.0,4.7,23.4
Ang Mo Kio,2017,6,18,31.2,17.2,19.0,19.2,26.9,30.0,23.5,5.8,42.5
Ang Mo Kio,2017,6,19,0.0,0.0,0.0,0.0,27.9,30.4,24.9,5.8,28.8
Ang Mo Kio,2017,6,20,0.0,0.0,0.0,0.0,29.4,33.7,26.0,4.7,21.6
Ang Mo Kio,2017,6,21,23.0,21.8,23.0,23.0,28.3,32.4,23.6,5.0,32.0
Ang Mo Kio,2017,6,22,0.2,0.2,0.2,0.2,28.9,32.1,26.4,4.3,24.1
Ang Mo Kio,2017,6,23,0.6,0.2,0.4,0.6,26.8,30.0,23.9,6.1,47.9
Ang Mo Kio,2017,6,24,0.0,0.0,0.0,0.0,28.6,32.1,25.4,4.3,19.8
Ang Mo Kio,2017,6,25,11.8,11.4,11.6,11.8,27.6,30.6,23.8,4.0,33.8
Ang Mo Kio,2017,6,26,9.8,4.6,5.0,8.6,27.4,31.9,25.2,4.3,19.8
Ang Mo Kio,2017,6,27,1.6,0.4,0.8,1.2,26.0,28.1,24.1,4.0,24.1
Ang Mo Kio,2017,6,28,0.6,0.4,0.6,0.6,27.4,32.3,25.0,3.6,28.4
Ang Mo Kio,2017,6,29,25.8,21.6,25.6,25.6,27.0,30.4,23.2,4.3,32.8
Ang Mo Kio,2017,6,30,0.0,0.0,0.0,0.0,28.7,33.0,25.4,5.0,24.8
Ang Mo Kio,2017,7,1,0,0,0,0,29.2,32.0,27.5,6.8,27.0
Ang Mo Kio,2017,7,2,0,0,0,0,28.7,32.1,25.9,5.8,28.4
Ang Mo Kio,2017,7,3,0.2,0.2,0.2,0.2,27.2,29.3,24.9,6.5,33.8
Ang Mo Kio,2017,7,4,0,0,0,0,28.7,32.9,25.3,5.4,25.6
Ang Mo Kio,2017,7,5,22.6,10.2,15.8,21,27.2,31.2,23.8,4.3,23.8
Ang Mo Kio,2017,7,6,0,0,0,0,27.6,30.8,24.9,6.5,33.8
Ang Mo Kio,2017,7,7,0,0,0,0,28.9,32.1,26.9,6.1,27.4
Ang Mo Kio,2017,7,8,14,13.8,14,14,28.2,31.1,23.9,5.8,30.2
Ang Mo Kio,2017,7,9,2.8,2.8,2.8,2.8,27.9,30.5,25.4,6.5,28.1
Ang Mo Kio,2017,7,10,0,0,0,0,29.5,33.3,26.4,4.7,25.6
Ang Mo Kio,2017,7,11,37.6,32.4,37.2,37.4,27.8,30.0,24.1,5.4,35.6
Ang Mo Kio,2017,7,12,7.4,4.6,5.4,5.8,26.2,28.0,23.1,5.8,30.6
Ang Mo Kio,2017,7,13,2,1.6,1.8,1.8,27.4,30.2,25.2,5.0,26.3
Ang Mo Kio,2017,7,14,,,,,25.7,28.3,22.9,4.0,45.0
Ang Mo Kio,2017,7,15,,,,,27.3,31.5,23.8,6.1,36.0
Ang Mo Kio,2017,7,16,,,,,28.6,32.2,26.8,8.3,33.5
Ang Mo Kio,2017,7,17,,,,,29.0,32.1,26.8,7.2,32.4
Ang Mo Kio,2017,7,18,,,,,28.6,31.3,27.2,6.5,29.2
Ang Mo Kio,2017,7,19,,,,,28.9,32.7,26.7,6.1,21.6
Ang Mo Kio,2017,7,20,0,0,0,0,28.8,32.1,27.1,6.5,23.8
Ang Mo Kio,2017,7,21,0,0,0,0,29.4,33.0,27.4,7.6,26.3
Ang Mo Kio,2017,7,22,0,0,0,0,29.6,33.2,27.7,8.3,29.9
Ang Mo Kio,2017,7,23,0,0,0,0,29.5,33.4,27.4,7.9,29.2
Ang Mo Kio,2017,7,24,0,0,0,0,29.4,32.0,27.6,8.3,28.4
Ang Mo Kio,2017,7,25,0,0,0,0,29.4,32.8,27.4,9.0,33.8
Ang Mo Kio,2017,7,26,7.2,7.2,7.2,7.2,28.6,30.7,24.4,7.2,46.4
Ang Mo Kio,2017,7,27,0,0,0,0,29.1,31.8,27.2,7.6,32.4
Ang Mo Kio,2017,7,28,0,0,0,0,29.8,33.4,27.5,7.2,28.1
Ang Mo Kio,2017,7,29,3.4,3.4,3.4,3.4,29.6,32.3,27.7,6.8,28.4
Ang Mo Kio,2017,7,30,0,0,0,0,29.5,33.1,27.9,7.6,28.8
Ang Mo Kio,2017,7,31,0,0,0,0,29.6,33.0,27.8,7.6,31.7
Ang Mo Kio,2017,8,1,0.4,0.4,0.4,0.4,29.5,32.4,26.9,7.6,30.2
Ang Mo Kio,2017,8,2,0,0,0,0,29.4,31.6,27.9,8.6,33.8
Ang Mo Kio,2017,8,3,0,0,0,0,29.3,32.5,27.4,7.9,30.2
Ang Mo Kio,2017,8,4,0,0,0,0,29.5,33.0,27.3,8.3,28.8
Ang Mo Kio,2017,8,5,0,0,0,0,29.4,33.1,27.7,8.6,32.4
Ang Mo Kio,2017,8,6,10.2,4,7.8,10,28.7,33.4,25.7,7.2,35.3
Ang Mo Kio,2017,8,7,2,1.6,1.6,1.8,28.3,30.1,26.4,7.6,27.7
